CO,#ref-gifi.CO_470515#,470515
CO,#ref-gifi.CO_470520#,470520
CO,#ref-gifi.CO_470525#,470525
CO,#ref-gifi.CO_470530#,470530
CO,#ref-gifi.CO_470535#,470535
CO,#ref-gifi.CO_470540#,470540
CO,#ref-gifi.CO_470545#,470545
CO,#ref-gifi.CO_470550#,470550
CO,#ref-gifi.CO_470555#,470555
CO,#ref-gifi.CO_470560#,470560
CO,#ref-gifi.CO_470565#,470565
CO,#ref-gifi.CO_470570#,470570
CO,#ref-gifi.CO_470575#,470575
CO,#ref-gifi.CO_470580#,470580
CO,#ref-gifi.CO_470585#,470585
CO,#ref-gifi.CO_470590#,470590
CO,#ref-gifi.CO_470592#,470592
CO,#ref-gifi.CO_470594#,470594
CO,#ref-gifi.CO_51#,51
CO,#ref-gifi.CO_5105#,5105
CO,#ref-gifi.CO_510503#,510503
CO,#ref-gifi.CO_510506#,510506
CO,#ref-gifi.CO_510512#,510512
CO,#ref-gifi.CO_510515#,510515
CO,#ref-gifi.CO_510518#,510518
CO,#ref-gifi.CO_510521#,510521
CO,#ref-gifi.CO_510524#,510524
CO,#ref-gifi.CO_510527#,510527
CO,#ref-gifi.CO_510530#,510530
CO,#ref-gifi.CO_510533#,510533
CO,#ref-gifi.CO_510536#,510536
CO,#ref-gifi.CO_510539#,510539
CO,#ref-gifi.CO_510542#,510542
CO,#ref-gifi.CO_510545#,510545
CO,#ref-gifi.CO_510548#,510548
CO,#ref-gifi.CO_510551#,510551
CO,#ref-gifi.CO_510554#,510554
CO,#ref-gifi.CO_510557#,510557
CO,#ref-gifi.CO_510558#,510558
CO,#ref-gifi.CO_510559#,510559
CO,#ref-gifi.CO_510560#,510560
CO,#ref-gifi.CO_510563#,510563
CO,#ref-gifi.CO_510566#,510566
CO,#ref-gifi.CO_510569#,510569
CO,#ref-gifi.CO_510572#,510572
CO,#ref-gifi.CO_510575#,510575
CO,#ref-gifi.CO_510578#,510578
CO,#ref-gifi.CO_510581#,510581
CO,#ref-gifi.CO_510584#,510584
CO,#ref-gifi.CO_510595#,510595
CO,#ref-gifi.CO_510599#,510599
CO,#ref-gifi.CO_5110#,5110
CO,#ref-gifi.CO_511005#,511005
CO,#ref-gifi.CO_511010#,511010
CO,#ref-gifi.CO_511015#,511015
CO,#ref-gifi.CO_511020#,511020
CO,#ref-gifi.CO_511025#,511025
CO,#ref-gifi.CO_511030#,511030
CO,#ref-gifi.CO_511035#,511035
CO,#ref-gifi.CO_511095#,511095
CO,#ref-gifi.CO_511099#,511099
CO,#ref-gifi.CO_5115#,5115
CO,#ref-gifi.CO_511505#,511505
CO,#ref-gifi.CO_511510#,511510
CO,#ref-gifi.CO_511515#,511515
CO,#ref-gifi.CO_511520#,511520
CO,#ref-gifi.CO_511525#,511525
CO,#ref-gifi.CO_511530#,511530
CO,#ref-gifi.CO_511535#,511535
CO,#ref-gifi.CO_511540#,511540
CO,#ref-gifi.CO_511545#,511545
CO,#ref-gifi.CO_511550#,511550
CO,#ref-gifi.CO_511570#,511570
CO,#ref-gifi.CO_511595#,511595
CO,#ref-gifi.CO_511599#,511599
CO,#ref-gifi.CO_5120#,5120
CO,#ref-gifi.CO_512005#,512005
CO,#ref-gifi.CO_512010#,512010
CO,#ref-gifi.CO_512015#,512015
CO,#ref-gifi.CO_512020#,512020
CO,#ref-gifi.CO_512025#,512025
CO,#ref-gifi.CO_512030#,512030
CO,#ref-gifi.CO_512035#,512035
CO,#ref-gifi.CO_512040#,512040
CO,#ref-gifi.CO_512045#,512045
CO,#ref-gifi.CO_512050#,512050
CO,#ref-gifi.CO_512055#,512055
CO,#ref-gifi.CO_512060#,512060
CO,#ref-gifi.CO_512065#,512065
CO,#ref-gifi.CO_512070#,512070
CO,#ref-gifi.CO_512095#,512095
CO,#ref-gifi.CO_512099#,512099
CO,#ref-gifi.CO_5125#,5125
CO,#ref-gifi.CO_512505#,512505
CO,#ref-gifi.CO_512510#,512510
CO,#ref-gifi.CO_512599#,512599
CO,#ref-gifi.CO_5130#,5130
CO,#ref-gifi.CO_513005#,513005
CO,#ref-gifi.CO_513010#,513010
CO,#ref-gifi.CO_513015#,513015
CO,#ref-gifi.CO_513020#,513020
CO,#ref-gifi.CO_513025#,513025
CO,#ref-gifi.CO_513030#,513030
CO,#ref-gifi.CO_513035#,513035
CO,#ref-gifi.CO_513040#,513040
CO,#ref-gifi.CO_513045#,513045
CO,#ref-gifi.CO_513050#,513050
CO,#ref-gifi.CO_513055#,513055
CO,#ref-gifi.CO_513060#,513060
CO,#ref-gifi.CO_513065#,513065
CO,#ref-gifi.CO_513070#,513070
CO,#ref-gifi.CO_513075#,513075
CO,#ref-gifi.CO_513080#,513080
CO,#ref-gifi.CO_513095#,513095
CO,#ref-gifi.CO_513099#,513099
CO,#ref-gifi.CO_5135#,5135
CO,#ref-gifi.CO_513505#,513505
CO,#ref-gifi.CO_513510#,513510
CO,#ref-gifi.CO_513515#,513515
CO,#ref-gifi.CO_513520#,513520
CO,#ref-gifi.CO_513525#,513525
CO,#ref-gifi.CO_513530#,513530
CO,#ref-gifi.CO_513535#,513535
CO,#ref-gifi.CO_513540#,513540
CO,#ref-gifi.CO_513545#,513545
CO,#ref-gifi.CO_513550#,513550
CO,#ref-gifi.CO_513555#,513555
CO,#ref-gifi.CO_513595#,513595
CO,#ref-gifi.CO_513599#,513599
CO,#ref-gifi.CO_5140#,5140
CO,#ref-gifi.CO_514005#,514005
CO,#ref-gifi.CO_514010#,514010
CO,#ref-gifi.CO_514015#,514015
CO,#ref-gifi.CO_514020#,514020
CO,#ref-gifi.CO_514025#,514025
CO,#ref-gifi.CO_514095#,514095
CO,#ref-gifi.CO_514099#,514099
CO,#ref-gifi.CO_5145#,5145
CO,#ref-gifi.CO_514505#,514505
CO,#ref-gifi.CO_514510#,514510
CO,#ref-gifi.CO_514515#,514515
CO,#ref-gifi.CO_514520#,514520
CO,#ref-gifi.CO_514525#,514525
CO,#ref-gifi.CO_514530#,514530
CO,#ref-gifi.CO_514535#,514535
CO,#ref-gifi.CO_514540#,514540
CO,#ref-gifi.CO_514545#,514545
CO,#ref-gifi.CO_514550#,514550
CO,#ref-gifi.CO_514555#,514555
CO,#ref-gifi.CO_514560#,514560
CO,#ref-gifi.CO_514565#,514565
CO,#ref-gifi.CO_514570#,514570
CO,#ref-gifi.CO_514599#,514599
CO,#ref-gifi.CO_5150#,5150
CO,#ref-gifi.CO_515005#,515005
CO,#ref-gifi.CO_515010#,515010
CO,#ref-gifi.CO_515015#,515015
CO,#ref-gifi.CO_515095#,515095
CO,#ref-gifi.CO_515099#,515099
CO,#ref-gifi.CO_5155#,5155
CO,#ref-gifi.CO_515505#,515505
CO,#ref-gifi.CO_515510#,515510
CO,#ref-gifi.CO_515515#,515515
CO,#ref-gifi.CO_515520#,515520
CO,#ref-gifi.CO_515525#,515525
CO,#ref-gifi.CO_515595#,515595
CO,#ref-gifi.CO_515599#,515599
CO,#ref-gifi.CO_5160#,5160
CO,#ref-gifi.CO_516005#,516005
CO,#ref-gifi.CO_516010#,516010
CO,#ref-gifi.CO_516015#,516015
CO,#ref-gifi.CO_516020#,516020
CO,#ref-gifi.CO_516025#,516025
CO,#ref-gifi.CO_516030#,516030
CO,#ref-gifi.CO_516035#,516035
CO,#ref-gifi.CO_516040#,516040
CO,#ref-gifi.CO_516045#,516045
CO,#ref-gifi.CO_516050#,516050
CO,#ref-gifi.CO_516055#,516055
CO,#ref-gifi.CO_516060#,516060
CO,#ref-gifi.CO_516099#,516099
CO,#ref-gifi.CO_5165#,5165
CO,#ref-gifi.CO_516505#,516505
CO,#ref-gifi.CO_516510#,516510
CO,#ref-gifi.CO_516515#,516515
CO,#ref-gifi.CO_516595#,516595
CO,#ref-gifi.CO_516599#,516599
CO,#ref-gifi.CO_5195#,5195
CO,#ref-gifi.CO_519505#,519505
CO,#ref-gifi.CO_519510#,519510
CO,#ref-gifi.CO_519515#,519515
CO,#ref-gifi.CO_519520#,519520
CO,#ref-gifi.CO_519525#,519525
CO,#ref-gifi.CO_519530#,519530
CO,#ref-gifi.CO_519535#,519535
CO,#ref-gifi.CO_519540#,519540
CO,#ref-gifi.CO_519545#,519545
CO,#ref-gifi.CO_519550#,519550
CO,#ref-gifi.CO_519555#,519555
CO,#ref-gifi.CO_519560#,519560
CO,#ref-gifi.CO_519565#,519565
CO,#ref-gifi.CO_519570#,519570
CO,#ref-gifi.CO_519575#,519575
CO,#ref-gifi.CO_519595#,519595
CO,#ref-gifi.CO_519599#,519599
CO,#ref-gifi.CO_5199#,5199
CO,#ref-gifi.CO_519905#,519905
CO,#ref-gifi.CO_519910#,519910
CO,#ref-gifi.CO_519915#,519915
CO,#ref-gifi.CO_519995#,519995
CO,#ref-gifi.CO_519999#,519999
CO,#ref-gifi.CO_52#,52
CO,#ref-gifi.CO_5205#,5205
CO,#ref-gifi.CO_520503#,520503
CO,#ref-gifi.CO_520506#,520506
CO,#ref-gifi.CO_520512#,520512
CO,#ref-gifi.CO_520515#,520515
CO,#ref-gifi.CO_520518#,520518
CO,#ref-gifi.CO_520521#,520521
CO,#ref-gifi.CO_520524#,520524
CO,#ref-gifi.CO_520527#,520527
CO,#ref-gifi.CO_520530#,520530
CO,#ref-gifi.CO_520533#,520533
CO,#ref-gifi.CO_520536#,520536
CO,#ref-gifi.CO_520539#,520539
CO,#ref-gifi.CO_520542#,520542
CO,#ref-gifi.CO_520545#,520545
CO,#ref-gifi.CO_520548#,520548
CO,#ref-gifi.CO_520551#,520551
CO,#ref-gifi.CO_520554#,520554
CO,#ref-gifi.CO_520557#,520557
CO,#ref-gifi.CO_520558#,520558
CO,#ref-gifi.CO_520559#,520559
CO,#ref-gifi.CO_520560#,520560
CO,#ref-gifi.CO_520563#,520563
CO,#ref-gifi.CO_520566#,520566
CO,#ref-gifi.CO_520569#,520569
CO,#ref-gifi.CO_520572#,520572
CO,#ref-gifi.CO_520575#,520575
CO,#ref-gifi.CO_520578#,520578
CO,#ref-gifi.CO_520581#,520581
CO,#ref-gifi.CO_520584#,520584
CO,#ref-gifi.CO_520595#,520595
CO,#ref-gifi.CO_520599#,520599
CO,#ref-gifi.CO_5210#,5210
CO,#ref-gifi.CO_521005#,521005
CO,#ref-gifi.CO_521010#,521010
CO,#ref-gifi.CO_521015#,521015
CO,#ref-gifi.CO_521020#,521020
CO,#ref-gifi.CO_521025#,521025
CO,#ref-gifi.CO_521030#,521030
CO,#ref-gifi.CO_521035#,521035
CO,#ref-gifi.CO_521095#,521095
CO,#ref-gifi.CO_521099#,521099
CO,#ref-gifi.CO_5215#,5215
CO,#ref-gifi.CO_521505#,521505
CO,#ref-gifi.CO_521510#,521510
CO,#ref-gifi.CO_521515#,521515
CO,#ref-gifi.CO_521520#,521520
CO,#ref-gifi.CO_521525#,521525
CO,#ref-gifi.CO_521530#,521530
CO,#ref-gifi.CO_521535#,521535
CO,#ref-gifi.CO_521540#,521540
CO,#ref-gifi.CO_521545#,521545
CO,#ref-gifi.CO_521550#,521550
CO,#ref-gifi.CO_521555#,521555
CO,#ref-gifi.CO_521560#,521560
CO,#ref-gifi.CO_521565#,521565
CO,#ref-gifi.CO_521570#,521570
CO,#ref-gifi.CO_521595#,521595
CO,#ref-gifi.CO_521599#,521599
CO,#ref-gifi.CO_5220#,5220
CO,#ref-gifi.CO_522005#,522005
CO,#ref-gifi.CO_522010#,522010
CO,#ref-gifi.CO_522015#,522015
CO,#ref-gifi.CO_522020#,522020
CO,#ref-gifi.CO_522025#,522025
CO,#ref-gifi.CO_522030#,522030
CO,#ref-gifi.CO_522035#,522035
CO,#ref-gifi.CO_522040#,522040
CO,#ref-gifi.CO_522045#,522045
CO,#ref-gifi.CO_522050#,522050
CO,#ref-gifi.CO_522055#,522055
CO,#ref-gifi.CO_522060#,522060
CO,#ref-gifi.CO_522065#,522065
CO,#ref-gifi.CO_522070#,522070
CO,#ref-gifi.CO_522095#,522095
CO,#ref-gifi.CO_522099#,522099
CO,#ref-gifi.CO_5225#,5225
CO,#ref-gifi.CO_522505#,522505
CO,#ref-gifi.CO_522510#,522510
CO,#ref-gifi.CO_522599#,522599
CO,#ref-gifi.CO_5230#,5230
CO,#ref-gifi.CO_523005#,523005
CO,#ref-gifi.CO_523010#,523010
CO,#ref-gifi.CO_523015#,523015
CO,#ref-gifi.CO_523020#,523020
CO,#ref-gifi.CO_523025#,523025
CO,#ref-gifi.CO_523030#,523030
CO,#ref-gifi.CO_523035#,523035
CO,#ref-gifi.CO_523040#,523040
CO,#ref-gifi.CO_523045#,523045
CO,#ref-gifi.CO_523050#,523050
CO,#ref-gifi.CO_523055#,523055
CO,#ref-gifi.CO_523060#,523060
CO,#ref-gifi.CO_523065#,523065
CO,#ref-gifi.CO_523070#,523070
CO,#ref-gifi.CO_523075#,523075
CO,#ref-gifi.CO_523080#,523080
CO,#ref-gifi.CO_523095#,523095
CO,#ref-gifi.CO_523099#,523099
CO,#ref-gifi.CO_5235#,5235
CO,#ref-gifi.CO_523505#,523505
CO,#ref-gifi.CO_523510#,523510
CO,#ref-gifi.CO_523515#,523515
CO,#ref-gifi.CO_523520#,523520
CO,#ref-gifi.CO_523525#,523525
CO,#ref-gifi.CO_523530#,523530
CO,#ref-gifi.CO_523535#,523535
CO,#ref-gifi.CO_523540#,523540
CO,#ref-gifi.CO_523545#,523545
CO,#ref-gifi.CO_523550#,523550
CO,#ref-gifi.CO_523555#,523555
CO,#ref-gifi.CO_523560#,523560
CO,#ref-gifi.CO_523595#,523595
CO,#ref-gifi.CO_523599#,523599
CO,#ref-gifi.CO_5240#,5240
CO,#ref-gifi.CO_524005#,524005
CO,#ref-gifi.CO_524010#,524010
CO,#ref-gifi.CO_524015#,524015
CO,#ref-gifi.CO_524020#,524020
CO,#ref-gifi.CO_524025#,524025
CO,#ref-gifi.CO_524095#,524095
CO,#ref-gifi.CO_524099#,524099
CO,#ref-gifi.CO_5245#,5245
CO,#ref-gifi.CO_524505#,524505
CO,#ref-gifi.CO_524510#,524510
CO,#ref-gifi.CO_524515#,524515
CO,#ref-gifi.CO_524520#,524520
CO,#ref-gifi.CO_524525#,524525
CO,#ref-gifi.CO_524530#,524530
CO,#ref-gifi.CO_524535#,524535
CO,#ref-gifi.CO_524540#,524540
CO,#ref-gifi.CO_524545#,524545
CO,#ref-gifi.CO_524550#,524550
CO,#ref-gifi.CO_524555#,524555
CO,#ref-gifi.CO_524560#,524560
CO,#ref-gifi.CO_524565#,524565
CO,#ref-gifi.CO_524570#,524570
CO,#ref-gifi.CO_524599#,524599
CO,#ref-gifi.CO_5250#,5250
CO,#ref-gifi.CO_525005#,525005
CO,#ref-gifi.CO_525010#,525010
CO,#ref-gifi.CO_525015#,525015
CO,#ref-gifi.CO_525095#,525095
CO,#ref-gifi.CO_525099#,525099
CO,#ref-gifi.CO_5255#,5255
CO,#ref-gifi.CO_525505#,525505
CO,#ref-gifi.CO_525510#,525510
CO,#ref-gifi.CO_525515#,525515
CO,#ref-gifi.CO_525520#,525520
CO,#ref-gifi.CO_525525#,525525
CO,#ref-gifi.CO_525595#,525595
CO,#ref-gifi.CO_525599#,525599
CO,#ref-gifi.CO_5260#,5260
CO,#ref-gifi.CO_526005#,526005
CO,#ref-gifi.CO_526010#,526010
CO,#ref-gifi.CO_526015#,526015
CO,#ref-gifi.CO_526020#,526020
CO,#ref-gifi.CO_526025#,526025
CO,#ref-gifi.CO_526030#,526030
CO,#ref-gifi.CO_526035#,526035
CO,#ref-gifi.CO_526040#,526040
CO,#ref-gifi.CO_526045#,526045
CO,#ref-gifi.CO_526050#,526050
CO,#ref-gifi.CO_526055#,526055
CO,#ref-gifi.CO_526060#,526060
CO,#ref-gifi.CO_526065#,526065
CO,#ref-gifi.CO_526099#,526099
CO,#ref-gifi.CO_5265#,5265
CO,#ref-gifi.CO_526505#,526505
CO,#ref-gifi.CO_526510#,526510
CO,#ref-gifi.CO_526515#,526515
CO,#ref-gifi.CO_526595#,526595
CO,#ref-gifi.CO_526599#,526599
CO,#ref-gifi.CO_5270#,5270
CO,#ref-gifi.CO_527099#,527099
CO,#ref-gifi.CO_5295#,5295
CO,#ref-gifi.CO_529505#,529505
CO,#ref-gifi.CO_529510#,529510
CO,#ref-gifi.CO_529515#,529515
CO,#ref-gifi.CO_529520#,529520
CO,#ref-gifi.CO_529525#,529525
CO,#ref-gifi.CO_529530#,529530
CO,#ref-gifi.CO_529535#,529535
CO,#ref-gifi.CO_529540#,529540
CO,#ref-gifi.CO_529545#,529545
CO,#ref-gifi.CO_529550#,529550
CO,#ref-gifi.CO_529555#,529555
CO,#ref-gifi.CO_529560#,529560
CO,#ref-gifi.CO_529565#,529565
CO,#ref-gifi.CO_529570#,529570
CO,#ref-gifi.CO_529575#,529575
CO,#ref-gifi.CO_529595#,529595
CO,#ref-gifi.CO_529599#,529599
CO,#ref-gifi.CO_5299#,5299
CO,#ref-gifi.CO_529905#,529905
CO,#ref-gifi.CO_529910#,529910
CO,#ref-gifi.CO_529915#,529915
CO,#ref-gifi.CO_529920#,529920
CO,#ref-gifi.CO_529995#,529995
CO,#ref-gifi.CO_529999#,529999
CO,#ref-gifi.CO_53#,53
CO,#ref-gifi.CO_5305#,5305
CO,#ref-gifi.CO_530505#,530505
CO,#ref-gifi.CO_530510#,530510
CO,#ref-gifi.CO_530515#,530515
CO,#ref-gifi.CO_530520#,530520
CO,#ref-gifi.CO_530525#,530525
CO,#ref-gifi.CO_530530#,530530
CO,#ref-gifi.CO_530535#,530535
CO,#ref-gifi.CO_530540#,530540
CO,#ref-gifi.CO_530545#,530545
CO,#ref-gifi.CO_530595#,530595
CO,#ref-gifi.CO_530599#,530599
CO,#ref-gifi.CO_5310#,5310
CO,#ref-gifi.CO_531005#,531005
CO,#ref-gifi.CO_531010#,531010
CO,#ref-gifi.CO_531015#,531015
CO,#ref-gifi.CO_531020#,531020
CO,#ref-gifi.CO_531025#,531025
CO,#ref-gifi.CO_531030#,531030
CO,#ref-gifi.CO_531035#,531035
CO,#ref-gifi.CO_531040#,531040
CO,#ref-gifi.CO_531095#,531095
CO,#ref-gifi.CO_531099#,531099
CO,#ref-gifi.CO_5315#,5315
CO,#ref-gifi.CO_531505#,531505
CO,#ref-gifi.CO_531510#,531510
CO,#ref-gifi.CO_531515#,531515
CO,#ref-gifi.CO_531520#,531520
CO,#ref-gifi.CO_531595#,531595
CO,#ref-gifi.CO_531599#,531599
CO,#ref-gifi.CO_5395#,5395
CO,#ref-gifi.CO_539505#,539505
CO,#ref-gifi.CO_539510#,539510
CO,#ref-gifi.CO_539515#,539515
CO,#ref-gifi.CO_539520#,539520
CO,#ref-gifi.CO_539525#,539525
CO,#ref-gifi.CO_539530#,539530
CO,#ref-gifi.CO_539535#,539535
CO,#ref-gifi.CO_539595#,539595
CO,#ref-gifi.CO_539599#,539599
CO,#ref-gifi.CO_54#,54
CO,#ref-gifi.CO_5405#,5405
CO,#ref-gifi.CO_540505#,540505
CO,#ref-gifi.CO_59#,59
CO,#ref-gifi.CO_5905#,5905
CO,#ref-gifi.CO_590505#,590505
CO,#ref-gifi.CO_6#,6
CO,#ref-gifi.CO_61#,61
CO,#ref-gifi.CO_6105#,6105
CO,#ref-gifi.CO_610505#,610505
CO,#ref-gifi.CO_610510#,610510
CO,#ref-gifi.CO_610515#,610515
CO,#ref-gifi.CO_610520#,610520
CO,#ref-gifi.CO_610525#,610525
CO,#ref-gifi.CO_610530#,610530
CO,#ref-gifi.CO_610535#,610535
CO,#ref-gifi.CO_610540#,610540
CO,#ref-gifi.CO_610545#,610545
CO,#ref-gifi.CO_610550#,610550
CO,#ref-gifi.CO_610555#,610555
CO,#ref-gifi.CO_610560#,610560
CO,#ref-gifi.CO_610565#,610565
CO,#ref-gifi.CO_610570#,610570
CO,#ref-gifi.CO_610575#,610575
CO,#ref-gifi.CO_610580#,610580
CO,#ref-gifi.CO_610599#,610599
CO,#ref-gifi.CO_6110#,6110
CO,#ref-gifi.CO_611005#,611005
CO,#ref-gifi.CO_611010#,611010
CO,#ref-gifi.CO_611095#,611095
CO,#ref-gifi.CO_611099#,611099
CO,#ref-gifi.CO_6115#,6115
CO,#ref-gifi.CO_611505#,611505
CO,#ref-gifi.CO_611510#,611510
CO,#ref-gifi.CO_611512#,611512
CO,#ref-gifi.CO_611514#,611514
CO,#ref-gifi.CO_611515#,611515
CO,#ref-gifi.CO_611520#,611520
CO,#ref-gifi.CO_611525#,611525
CO,#ref-gifi.CO_611527#,611527
CO,#ref-gifi.CO_611528#,611528
CO,#ref-gifi.CO_611530#,611530
CO,#ref-gifi.CO_611532#,611532
CO,#ref-gifi.CO_611595#,611595
CO,#ref-gifi.CO_611599#,611599
CO,#ref-gifi.CO_6120#,6120
CO,#ref-gifi.CO_612001#,612001
CO,#ref-gifi.CO_612002#,612002
CO,#ref-gifi.CO_612003#,612003
CO,#ref-gifi.CO_612004#,612004
CO,#ref-gifi.CO_612005#,612005
CO,#ref-gifi.CO_612006#,612006
CO,#ref-gifi.CO_612007#,612007
CO,#ref-gifi.CO_612008#,612008
CO,#ref-gifi.CO_612009#,612009
CO,#ref-gifi.CO_612010#,612010
CO,#ref-gifi.CO_612011#,612011
CO,#ref-gifi.CO_612012#,612012
CO,#ref-gifi.CO_612013#,612013
CO,#ref-gifi.CO_612014#,612014
CO,#ref-gifi.CO_612015#,612015
CO,#ref-gifi.CO_612016#,612016
CO,#ref-gifi.CO_612017#,612017
CO,#ref-gifi.CO_612018#,612018
CO,#ref-gifi.CO_612019#,612019
CO,#ref-gifi.CO_612020#,612020
CO,#ref-gifi.CO_612021#,612021
CO,#ref-gifi.CO_612022#,612022
CO,#ref-gifi.CO_612023#,612023
CO,#ref-gifi.CO_612024#,612024
CO,#ref-gifi.CO_612025#,612025
CO,#ref-gifi.CO_612026#,612026
CO,#ref-gifi.CO_612027#,612027
CO,#ref-gifi.CO_612028#,612028
CO,#ref-gifi.CO_612029#,612029
CO,#ref-gifi.CO_612030#,612030
CO,#ref-gifi.CO_612031#,612031
CO,#ref-gifi.CO_612032#,612032
CO,#ref-gifi.CO_612033#,612033
CO,#ref-gifi.CO_612034#,612034
CO,#ref-gifi.CO_612035#,612035
CO,#ref-gifi.CO_612036#,612036
CO,#ref-gifi.CO_612037#,612037
CO,#ref-gifi.CO_612038#,612038
CO,#ref-gifi.CO_612039#,612039
CO,#ref-gifi.CO_612040#,612040
CO,#ref-gifi.CO_612041#,612041
CO,#ref-gifi.CO_612042#,612042
CO,#ref-gifi.CO_612043#,612043
CO,#ref-gifi.CO_612044#,612044
CO,#ref-gifi.CO_612045#,612045
CO,#ref-gifi.CO_612046#,612046
CO,#ref-gifi.CO_612047#,612047
CO,#ref-gifi.CO_612048#,612048
CO,#ref-gifi.CO_612049#,612049
CO,#ref-gifi.CO_612050#,612050
CO,#ref-gifi.CO_612051#,612051
CO,#ref-gifi.CO_612052#,612052
CO,#ref-gifi.CO_612053#,612053
CO,#ref-gifi.CO_612054#,612054
CO,#ref-gifi.CO_612055#,612055
CO,#ref-gifi.CO_612056#,612056
CO,#ref-gifi.CO_612057#,612057
CO,#ref-gifi.CO_612058#,612058
CO,#ref-gifi.CO_612059#,612059
CO,#ref-gifi.CO_612060#,612060
CO,#ref-gifi.CO_612061#,612061
CO,#ref-gifi.CO_612062#,612062
CO,#ref-gifi.CO_612063#,612063
CO,#ref-gifi.CO_612064#,612064
CO,#ref-gifi.CO_612065#,612065
CO,#ref-gifi.CO_612066#,612066
CO,#ref-gifi.CO_612067#,612067
CO,#ref-gifi.CO_612068#,612068
CO,#ref-gifi.CO_612069#,612069
CO,#ref-gifi.CO_612070#,612070
CO,#ref-gifi.CO_612071#,612071
CO,#ref-gifi.CO_612072#,612072
CO,#ref-gifi.CO_612073#,612073
CO,#ref-gifi.CO_612074#,612074
CO,#ref-gifi.CO_612075#,612075
CO,#ref-gifi.CO_612076#,612076
CO,#ref-gifi.CO_612077#,612077
CO,#ref-gifi.CO_612078#,612078
CO,#ref-gifi.CO_612079#,612079
CO,#ref-gifi.CO_612080#,612080
CO,#ref-gifi.CO_612081#,612081
CO,#ref-gifi.CO_612082#,612082
CO,#ref-gifi.CO_612083#,612083
CO,#ref-gifi.CO_612084#,612084
CO,#ref-gifi.CO_612085#,612085
CO,#ref-gifi.CO_612086#,612086
CO,#ref-gifi.CO_612087#,612087
CO,#ref-gifi.CO_612088#,612088
CO,#ref-gifi.CO_612089#,612089
CO,#ref-gifi.CO_612090#,612090
CO,#ref-gifi.CO_612091#,612091
CO,#ref-gifi.CO_612095#,612095
CO,#ref-gifi.CO_612099#,612099
CO,#ref-gifi.CO_6125#,6125
CO,#ref-gifi.CO_612505#,612505
CO,#ref-gifi.CO_612510#,612510
CO,#ref-gifi.CO_612515#,612515
CO,#ref-gifi.CO_612595#,612595
CO,#ref-gifi.CO_612599#,612599
CO,#ref-gifi.CO_6130#,6130
CO,#ref-gifi.CO_613005#,613005
CO,#ref-gifi.CO_613010#,613010
CO,#ref-gifi.CO_613015#,613015
CO,#ref-gifi.CO_613020#,613020
CO,#ref-gifi.CO_613025#,613025
CO,#ref-gifi.CO_613095#,613095
CO,#ref-gifi.CO_613099#,613099
CO,#ref-gifi.CO_6135#,6135
CO,#ref-gifi.CO_613502#,613502
CO,#ref-gifi.CO_613504#,613504
CO,#ref-gifi.CO_613506#,613506
CO,#ref-gifi.CO_613508#,613508
CO,#ref-gifi.CO_613510#,613510
CO,#ref-gifi.CO_613512#,613512
CO,#ref-gifi.CO_613514#,613514
CO,#ref-gifi.CO_613516#,613516
CO,#ref-gifi.CO_613518#,613518
CO,#ref-gifi.CO_613520#,613520
CO,#ref-gifi.CO_613522#,613522
CO,#ref-gifi.CO_613524#,613524
CO,#ref-gifi.CO_613526#,613526
CO,#ref-gifi.CO_613528#,613528
CO,#ref-gifi.CO_613530#,613530
CO,#ref-gifi.CO_613532#,613532
CO,#ref-gifi.CO_613534#,613534
CO,#ref-gifi.CO_613536#,613536
CO,#ref-gifi.CO_613538#,613538
CO,#ref-gifi.CO_613540#,613540
CO,#ref-gifi.CO_613542#,613542
CO,#ref-gifi.CO_613544#,613544
CO,#ref-gifi.CO_613546#,613546
CO,#ref-gifi.CO_613548#,613548
CO,#ref-gifi.CO_613550#,613550
CO,#ref-gifi.CO_613552#,613552
CO,#ref-gifi.CO_613554#,613554
CO,#ref-gifi.CO_613556#,613556
CO,#ref-gifi.CO_613558#,613558
CO,#ref-gifi.CO_613560#,613560
CO,#ref-gifi.CO_613562#,613562
CO,#ref-gifi.CO_613564#,613564
CO,#ref-gifi.CO_613566#,613566
CO,#ref-gifi.CO_613568#,613568
CO,#ref-gifi.CO_613570#,613570
CO,#ref-gifi.CO_613572#,613572
CO,#ref-gifi.CO_613595#,613595
CO,#ref-gifi.CO_613599#,613599
CO,#ref-gifi.CO_6140#,6140
CO,#ref-gifi.CO_614005#,614005
CO,#ref-gifi.CO_614010#,614010
CO,#ref-gifi.CO_614015#,614015
CO,#ref-gifi.CO_614020#,614020
CO,#ref-gifi.CO_614095#,614095
CO,#ref-gifi.CO_614099#,614099
CO,#ref-gifi.CO_6145#,6145
CO,#ref-gifi.CO_614505#,614505
CO,#ref-gifi.CO_614510#,614510
CO,#ref-gifi.CO_614515#,614515
CO,#ref-gifi.CO_614520#,614520
CO,#ref-gifi.CO_614525#,614525
CO,#ref-gifi.CO_614530#,614530
CO,#ref-gifi.CO_614535#,614535
CO,#ref-gifi.CO_614540#,614540
CO,#ref-gifi.CO_614545#,614545
CO,#ref-gifi.CO_614550#,614550
CO,#ref-gifi.CO_614555#,614555
CO,#ref-gifi.CO_614560#,614560
CO,#ref-gifi.CO_614565#,614565
CO,#ref-gifi.CO_614570#,614570
